ShortName,ISIN,Preis,CouponRate,Emittent,ValorSymbol,ValorNumber,Yield,DurationToWorst,SubscriptionPaymentDueDate,Restlaufzeit,Fälligkeit,Emissionsvolumen,ProductLineDesc,Währung,ClosingPerformance,ClosingDelta,BidVolume,BidPrice,Preis (Brief),Volumen (Brief),MidSpread,PreviousClosingPrice,LatestTradeDate,LatestTradeTime,OpeningPrice,DailyHighPrice,DailyLowPrice,OnMarketVolume,OffBookVolume,TotalTurnover,TotalTurnoverCHF,Land,Industrie,SecTypeDesc,BondListedFlag,BondDutyToReportFlag,SpecialFlagDesc,Schuldner,Mdy,Unnamed: 2,Rating_x,ESG,RTG_SP,INV,BB_COMPOSITE,Blend,Rating_y,ESG_MSCI,Rating,Domicil,LastCoupon,AccruedInterest,Dirty Price
6.125 VIEFP 33 /EE,FR0010033381,162.1,6.125,VEOLIA ENVIRONNEMENT,EU988,1726662,,,20031125,,25.11.2033,700.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,162.1,,,,,,0,0,0.0,0.0,Eurobond EUR,Utilities,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-11-25,3.5218749999999996,165.621875
6.25 BNP 49 /EB,FR0010239368,99.0,6.25,BNP Paribas0,US900,2298955,,,20051017,,,400.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,99.0,20201005.0,,,,,0,0,0.0,0.0,Eurobond USD,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,,0.0,99.0
6.25 DBR 24 /EE,DE0001134922,145.25,6.25,Germany,EU2792,166160,,,19940104,,04.01.2024,10250.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,145.25,,,,,,0,0,0.0,0.0,Eurobond EUR,Countries,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-01-04,2.899305555555556,148.14930555555554
6.25 DBR 30     /GV,DE0001135143,165.06,6.25,Germany,EU346,1037111,,,20000104,,04.01.2030,9250.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,165.06,,,,,,0,0,0.0,0.0,Eurobond EUR,Countries,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-01-04,2.899305555555556,167.95930555555555
6.25 EOANGR 24 /EP,XS0096288195,110.49,6.25,Powergen UK PLC,GBP624,616839,,,19990429,,29.04.2024,8.4,Bonds - Non CHF,GBP,0.0,0.0,0,,,0.0,,110.49,,,,,,0,0,0.0,0.0,Eurobond GBP,Electrical engineering & electronics,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-04-29,0.9027777777777777,111.39277777777777
6.25 PG  30   /EP,XS0106655235,115.09,6.25,Procter & Gamble,GBP364,1036247,,,20000131,,31.01.2030,500.0,Bonds - Non CHF,GBP,0.0,0.0,0,,,0.0,,115.09,,,,,,0,0,0.0,0.0,Eurobond GBP,Misc. Industrials,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-01-31,2.430555555555556,117.52055555555556
6.25 POLLY PE 87-99/SDL,CH0007054304,0.03,6.25,Polly Peck International Finan,PPE87,705430,,,19871119,,,50.0,Bonds - CHF Foreign,CHF,0.0,0.0,0,,,0.0,,0.03,20160513.0,,,,,0,0,0.0,0.0,Cayman Islands,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,,0.0,0.03
6.25 POLLY PE 89-99/SDL,CH0007055665,0.03,6.25,Polly Peck International Finan,PPE89,705566,,,19890301,,,100.0,Bonds - CHF Foreign,CHF,0.0,0.0,0,,,0.0,,0.03,20160721.0,,,,,0,0,0.0,0.0,Cayman Islands,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,,0.0,0.03
6.25 RAGB 27   /EE,AT0000383864,135.2,6.25,Austria,EU590,678193,,,19970715,,15.07.2027,6562.2,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,135.2,20120327.0,,,,,0,0,0.0,0.0,Eurobond EUR,Countries,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-07-15,5.902777777777778,141.10277777777776
6.25 SAGB 36 /ER,ZAG000030404,68.99,6.25,Republic of South Africa,ZAR153,2645914,,,20060721,,31.03.2036,8100.0,Bonds - Non CHF,ZAR,0.0,0.0,0,,,0.0,,68.99,,,,,,0,0,0.0,0.0,Eurobond ZAR,Countries,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-03-31,1.40625,70.39625
6.25 SR 94-02/SDL,CH0002818968,12.75,6.25,SAirGroup,SR94,281896,,,19941027,,27.10.2002,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,0,,,0.0,,12.75,20220506.0,,,,,0,0,0.0,0.0,Switzerland,Transport,Bond,0,0,,,,,,,,,,,,,,Domestic,2022-10-27,4.097222222222222,16.84722222222222
6.25 SR 95-05/SDL,CH0003532998,15.5,6.25,SAirGroup,SR95,353299,,,19950412,,12.04.2005,150.0,Bonds - CHF Domestic,CHF,0.0,0.0,135000,10.5,-Market,0.0,0.0,15.5,20200803.0,,,,,0,0,0.0,0.0,Switzerland,Transport,Bond,0,0,,,,,,,,,,,,,,Domestic,2023-04-12,1.1979166666666667,16.697916666666668
6.25 UBSG 23-38,CH1255915022,100.0,6.25,UBS Group AG,UBG242,125591502,,,20230316,,16.03.2038,40.0,Bonds - Non CHF,AUD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond AUD,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2023-03-16,1.6666666666666667,101.66666666666667
6.373 BKUBSG 22-26,US225401AY40,100.0,6.373,UBS Group AG,USF212,120956295,,,20220812,,15.07.2026,750.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2022-07-15,6.018944444444444,106.01894444444444
6.373 BKUBSG 22-26,USH3698DDR29,100.0,6.373,UBS Group AG,USF211,120956396,,,20220812,,15.07.2026,750.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2022-07-15,6.018944444444444,106.01894444444444
6.375 RDSALN 38 /EB,US822582AD40,135.18,6.375,Shell Int. Finance BV,US1873,4900153,,,20081211,,15.12.2038,2750.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,135.18,,,,,,0,0,0.0,0.0,Eurobond USD,Investment companies,Bond,0,0,,,,,,,,,,,AA-,,AA-,Foreign,2022-12-15,3.3114583333333334,138.49145833333333
6.40 FERSM 27 /EE,XS0132265710,100.0,6.4,Algarve International BV,EU955,1293176,,,20010705,,15.06.2027,101.5,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Eurobond EUR,Misc. Industrials,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-06-15,0.08888888888888889,100.08888888888889
6.442 BKUBSG 22-28,US225401AV01,100.0,6.442,UBS Group AG,USF216,120956293,,,20220812,,11.08.2028,875.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2022-08-11,5.600961111111111,105.6009611111111
6.442 BKUBSG 22-28,USH3698DDN15,100.0,6.442,UBS Group AG,USF213,120956392,,,20220812,,11.08.2028,875.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2022-08-11,5.600961111111111,105.6009611111111
6.5 kin 23-28 /Z,CH1256577649,100.0,6.5,kineo finance AG,KIN23,125657764,,,20230601,,01.06.2028,20.0,Bonds - CHF Domestic,CHF,0.0,0.0,80000,100,100.2,35.0,0.1998,100.0,20230620.0,93030.0,100.0,100.0,100.0,150000,0,150000.0,150000.0,Switzerland,Misc. services,Bond,0,1,,,,,,,,,,,,,,Domestic,2023-06-01,0.34305555555555556,100.34305555555555
6.50 BGGRP 72 /EB,XS0798324306,100.0,6.5,BG Energy Capital,US261,18879121,,,20120627,,30.11.2072,500.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Eurobond USD,Utilities,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-11-30,3.647222222222222,103.64722222222223
6.50 BTPS 27 /EE,IT0001174611,121.45,6.5,Republic of Italy,EU2660,790643,,,19971118,,01.11.2027,26013.1,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,121.45,,,,,,0,0,0.0,0.0,Eurobond EUR,Countries,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-11-01,4.170833333333333,125.62083333333334
6.50 CS 13-23,US22546DAA46,100.0,6.5,Credit Suisse AG,USF043,22034852,,,20130808,,08.08.2023,1605.4,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Contingent Capital Bonds,1,1,,,,,,,,,,,,,,Foreign,2022-08-08,5.705555555555556,105.70555555555555
6.50 CS 13-23,XS0957135212,106.5,6.5,Credit Suisse AG,USF042,22034850,,,20130808,,08.08.2023,894.6,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,106.5,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Contingent Capital Bonds,1,1,,,,,,,,,,,,,,Foreign,2022-08-08,5.705555555555556,112.20555555555555
6.50 DBR 27     /GV,DE0001135044,154.85,6.5,Germany,EU354,674386,,,19970704,,04.07.2027,11250.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,154.85,20150602.0,,,,,0,0,0.0,0.0,Eurobond EUR,Countries,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-07-04,6.3374999999999995,161.1875
6.50 FISWMOB 23-32,CH1239464592,97.7,6.5,First Swiss Mobility 2023-1 AG,FMS232,123946459,,,20230215,,15.05.2032,14.6,Bonds - CHF Domestic,CHF,0.0,0.0,100000,97.65,-Market,0.0,0.0,97.7,20230619.0,,,,,0,0,0.0,0.0,Switzerland,Banks,Asset backed security,1,1,,,,,,,,,,,,,,Domestic,2023-05-15,0.65,98.35000000000001
6.50 HERTHA 23 /EE,SE0011337054,102.0,6.5,HERTHA BSC,EU3288,44624144,,,20181108,,08.11.2023,40.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,102.0,20190717.0,,,,,0,0,0.0,0.0,Eurobond EUR,Misc. services,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-11-08,4.044444444444444,106.04444444444445
6.50 HSBC 24 /EP,XS0429422271,114.89,6.5,HSBC Holdings PLC,GBP582,10193068,,,20090520,,20.05.2024,650.0,Bonds - Non CHF,GBP,0.0,0.0,0,,,0.0,,114.89,,,,,,0,0,0.0,0.0,Eurobond GBP,Banks,Bond,0,0,,,,,,,,,,,A-,,A-,Foreign,2023-05-20,0.5597222222222222,115.44972222222222
6.50 HSBC 36 /EB,US404280AG49,91.85,6.5,HSBC Holdings PLC,US1034,2546259,,,20060503,,02.05.2036,2000.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,91.85,,,,,,0,0,0.0,0.0,Eurobond USD,Banks,Bond,0,0,,,,,,,,,,,A-,,A-,Foreign,2023-05-02,0.8847222222222222,92.73472222222222
6.50 NEUEZL 24 /EE,DE000A2NBR88,104.5,6.5,Neue ZWL Zahnradwerk Leipzig,EU3289,44667172,,,20181115,,15.11.2024,12.5,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,104.5,,,,,,0,0,0.0,0.0,Eurobond EUR,Machinery,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-11-15,3.918055555555555,108.41805555555555
6.50 PFE 38 /EP,XS0432072022,117.38,6.5,Pfizer,GBP590,10234555,,,20090603,,03.06.2038,470.0,Bonds - Non CHF,GBP,0.0,0.0,0,,,0.0,,117.38,,,,,,0,0,0.0,0.0,Eurobond GBP,"Chemicals, Pharma",Bond,0,0,,,,,,,,,,,,,,Foreign,2023-06-03,0.30694444444444446,117.68694444444444
6.50 PRUFIN 49 /EB,XS0170488992,102.0,6.5,PRUDENTIAL PLC,US1225,1620732,,,20030623,,29.06.2049,1000.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,102.0,20171003.0,,,,,0,0,0.0,0.0,Eurobond USD,Insurances,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-06-29,6.427777777777778,108.42777777777778
6.537 BKUBSG 22-33,US225401AZ15,100.0,6.537,UBS Group AG,USF215,120956338,,,20220812,,12.08.2033,1500.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2022-08-12,5.6654,105.6654
6.537 BKUBSG 22-33,USH3698DDS02,100.0,6.537,UBS Group AG,USF214,120956399,,,20220812,,12.08.2033,1500.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2022-08-12,5.6654,105.6654
6.625 JULB 23-99,XS2586873379,87.5,6.625,Julius Bär Gruppe,JBG23,124866775,,,20230215,,,400.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,87.5,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond EUR,Banks,Bond,1,1,,,,,,,,,,,,,,Foreign,,0.0,87.5
6.65 X 37 /EB,US912909AD03,97.33,6.65,United States Steel Corp.,US1883,3118643,,,20070521,,01.06.2037,350.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,97.33,20170928.0,,,,,0,0,0.0,0.0,Eurobond USD,Building contractors & materials,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-06-01,0.35097222222222224,97.68097222222222
6.75 CDEE 49 /EB,FR0010279208,103.0,6.75,CSSE CEN CSSE EPARG PREV,US901,2408708,,,20060127,,,300.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,103.0,20170518.0,,,,,0,0,0.0,0.0,Eurobond USD,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,,0.0,103.0
6.75 MEX G 34   /EB,US91086QAS75,128.5,6.75,United Mexican States,US619,1959029,,,20040927,,27.09.2034,1500.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,128.5,,,,,,0,0,0.0,0.0,Eurobond USD,Countries,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-09-27,4.987500000000001,133.4875
6.75 TVA 25 /EB,US880591CJ98,122.26,6.75,Tenn Valley Auth,US794,73366,,,19951103,,01.11.2025,1350.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,122.26,,,,,,0,0,0.0,0.0,Eurobond USD,"Regions, Cantons, Provinces, etc.",Bond,0,0,,,,,,,,,,,,,,Foreign,2022-11-01,4.331250000000001,126.59125
6.85 HBOS 49 /EB,XS0165483164,101.75,6.85,HBOS CAPITAL FUNDING LP,US1222,1576400,,,20030321,,,1000.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,101.75,20200729.0,,,,,0,0,0.0,0.0,Eurobond USD,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,,0.0,101.75
6.85 UBSG 23-38,CH1244731761,100.0,6.85,UBS Group AG,UBG239,124473176,,,20230209,,09.02.2038,60.0,Bonds - Non CHF,AUD,0.0,0.0,0,,,0.0,,100.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond AUD,Banks,Contingent Capital Bonds,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2023-02-09,2.4926388888888886,102.49263888888889
6.86 BACR 09/49 /EB,US06738CAG42,108.07,6.86,Barclays Bank PLC,US936,1490474,,,20020925,,29.09.2049,1000.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,108.07,,,,,,0,0,0.0,0.0,Eurobond USD,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-09-29,5.030666666666667,113.10066666666665
6.86 BACR 49 /EB,XS0155141830,98.5,6.86,Barclays Bank PLC,US1218,1490140,,,20020925,,29.09.2049,1000.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,98.5,,,,,,0,0,0.0,0.0,Eurobond USD,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-09-29,5.030666666666667,103.53066666666666
6.875 BAER1 22-99,XS2468403428,100.25,6.875,Julius Bär Gruppe,USF021,119479217,,,20220609,,,400.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.25,20220609.0,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Bond,1,1,,,,,,,,,,,,,,Foreign,,0.0,100.25
6.875 FGPLN 24 /EP,XS0451948250,102.18,6.875,FIRSTGROUP PLC,GBP655,10548049,,,20090918,,18.09.2024,200.0,Bonds - Non CHF,GBP,0.0,0.0,0,,,0.0,,102.18,,,,,,0,0,0.0,0.0,Eurobond GBP,"Food, luxury goods",Bond,0,0,,,,,,,,,,,,,,Foreign,2022-09-18,5.251736111111111,107.43173611111112
6.875 HOLNVX 39 /EB,XS0455643808,120.5,6.875,Holcim Capital Corp,US1715,10614955,,,20090929,,29.09.2039,250.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,120.5,,,,,,0,0,0.0,0.0,Eurobond USD,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-09-29,5.041666666666666,125.54166666666667
6.875 ITALY 23  /EB,US465410AH18,100.5,6.875,Republic of Italy,USD078,117802,,,19930927,,27.09.2023,3500.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.5,20171205.0,,,,,0,0,0.0,0.0,Eurobond USD,Countries,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-09-27,5.079861111111112,105.57986111111111
6.875 UBSG 15-99,CH0286864027,113.35,6.875,UBS Group AG,UBG153,28686402,,,20150807,,,1575.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,113.35,20180319.0,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,,0.0,113.35
6.875 UBSG 16-21,CH0317921697,100.65,6.875,UBS Group AG,UBG16,31792169,,,20160321,,22.03.2021,1500.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.65,20160601.0,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2023-03-22,1.71875,102.36875
6.875 ZURROS CV 22-26,CH1210198169,105.0,6.875,Zur Rose Finance B.V.,DOC22,121019816,,,20220915,,15.09.2026,95.0,Bonds - CHF Foreign,CHF,0.0,0.0,14000,105.5,107.4,35.0,1.7849,105.0,20230619.0,,,,,0,0,0.0,0.0,Netherlands,Misc. services,Convertible bond,1,1,,,,,,,,,,,,,,Foreign,2022-09-15,5.309027777777778,110.30902777777777
6.9 LLOYDS 49 /EB,XS0156372343,100.1,6.9,Lloyds Bank Plc.,US1219,1501159,,,20021022,,29.11.2049,1000.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.1,20130523.0,,,,,0,0,0.0,0.0,Eurobond USD,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-11-29,3.8908333333333336,103.99083333333333
7 ACAFP 49 /EB,XS0173838847,102.5,7.0,CA PREFERRED FUND TRUST,US1227,1650884,,,20030808,,29.08.2049,550.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,102.5,20140120.0,,,,,0,0,0.0,0.0,Eurobond USD,Misc. services,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-08-29,5.736111111111111,108.23611111111111
7 ARG REP 96-03/SDL,CH0005458101,2.0,7.0,Argentina,ARG96,545810,,,19961204,,04.12.2003,14.6,Bonds - CHF Foreign,CHF,0.0,0.0,25000,2,8,5.0,120.0,2.0,20230320.0,,,,,0,0,0.0,0.0,Argentina,Countries,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-12-04,3.8500000000000005,5.8500000000000005
7 BAC 28 /EP,XS0379947236,136.37,7.0,BANK OF AMERICA CORP,GBP632,4448787,,,20080731,,31.07.2028,1240.0,Bonds - Non CHF,GBP,0.0,0.0,0,,,0.0,,136.37,,,,,,0,0,0.0,0.0,Eurobond GBP,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-07-31,6.3,142.67000000000002
7 BKUBSG 22-27,CH1211713180,99.64,7.0,UBS Group AG,GBF012,121171318,,,20220907,,30.09.2027,750.0,Bonds - Non CHF,GBP,0.0,0.0,0,,,0.0,,99.64,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond GBP,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2022-09-30,5.113888888888889,104.7538888888889
7 CCARDSW 23-26,CH1264887410,100.0,7.0,Swiss Credit Card,SCC232,126488741,,,20230615,,15.06.2026,4.0,Bonds - CHF Domestic,CHF,0.0,0.0,100000,98.95,-Market,0.0,0.0,100.0,,,,,,0,0,0.0,0.0,Switzerland,Misc. services,Asset backed security,0,1,,,,,,,,,,,,,,Domestic,2023-06-15,0.09722222222222221,100.09722222222223
7 DGB 24 /EK,DK0009918138,137.17,7.0,Denmark,DKK019,224255,,,19940406,,10.11.2024,24431.0,Bonds - Non CHF,DKK,0.0,0.0,0,,,0.0,,137.17,,,,,,0,0,0.0,0.0,Eurobond DKK,Countries,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-11-10,4.316666666666666,141.48666666666665
7 IADB G 25    /EB,US458182BV36,139.0,7.0,Inter-American Development Ban,US770,581201,,,19950612,,15.06.2025,300.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,139.0,,,,,,0,0,0.0,0.0,Eurobond USD,Supranational Organisations,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-06-15,0.09722222222222221,139.09722222222223
7 UBSG 15-99,CH0271428333,114.65,7.0,UBS Group AG,UBG151,27142833,,,20150219,,,1250.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,114.65,,,,,,0,360000,345024.0,309141.5,Listed Foreign Currency Bond USD,Banks,Contingent Capital Bonds,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,,0.0,114.65
7 UBSG 19-99,USH4209UAT37,105.0,7.0,UBS Group AG,USF134,46195428,,,20190131,,,2500.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,105.0,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond USD,Banks,Contingent Capital Bonds,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,,0.0,105.0
7.1 AXASA 49 /EB,XS0167957983,105.0,7.1,AXA,US1223,1599633,,,20030507,,29.05.2049,500.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,105.0,20130326.0,,,,,0,0,0.0,0.0,Eurobond USD,Insurances,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-05-29,0.4338888888888889,105.43388888888889
7.125 HEAT 24 /EP,XS0746068732,121.59,7.125,Heathrow Funding Limited,GBP738,14964469,,,20120214,,14.02.2024,600.0,Bonds - Non CHF,GBP,0.0,0.0,0,,,0.0,,121.59,20190625.0,,,,,0,0,0.0,0.0,Eurobond GBP,Misc. services,Bond,0,0,,,,,,,,,,,BBB+,,BBB+,Foreign,2023-02-14,2.49375,124.08375000000001
7.2 PORSCH 49 /EB,XS0241984219,100.05,7.2,PORSCHE INTL FINANCE PLC,US1234,2415843,,,20060201,,28.02.2049,1000.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,100.05,20120716.0,,,,,0,0,0.0,0.0,Eurobond USD,Misc. Industrials,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-02-28,2.24,102.28999999999999
7.25 BTPS 26 /EE,IT0001086567,128.72,7.25,Republic of Italy,EU2662,581560,,,19970203,,01.11.2026,9417.8,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,128.72,,,,,,0,0,0.0,0.0,Eurobond EUR,Countries,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-11-01,4.652083333333334,133.37208333333334
7.25 GS 28 /EP,XS0357124618,117.11,7.25,Goldman Sachs Group Inc.,GBP631,3933321,,,20080410,,10.04.2028,375.0,Bonds - Non CHF,GBP,0.0,0.0,0,,,0.0,,117.11,,,,,,0,0,0.0,0.0,Eurobond GBP,Banks,Bond,0,0,,,,,,,,,,,A-,,A-,Foreign,2023-04-10,1.429861111111111,118.53986111111111
7.375 BACR 06/49 /EB,US06738CAF68,108.29,7.375,Barclays Bank PLC,US935,1246879,,,20010605,,29.06.2049,750.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,108.29,,,,,,0,0,0.0,0.0,Eurobond USD,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-06-29,7.293055555555556,115.58305555555556
7.375 BACR 49 /EB,XS0129959978,99.0,7.375,Barclays Bank PLC,US1217,1246627,,,20010605,,29.06.2049,750.0,Bonds - Non CHF,USD,0.0,0.0,0,,,0.0,,99.0,,,,,,0,0,0.0,0.0,Eurobond USD,Banks,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-06-29,7.293055555555556,106.29305555555555
7.375 BKUBSG 22-33,CH1211713198,99.39,7.375,UBS Group AG,GBF011,121171319,,,20220907,,07.09.2033,750.0,Bonds - Non CHF,GBP,0.0,0.0,0,,,0.0,,99.39,,,,,,0,0,0.0,0.0,Listed Foreign Currency Bond GBP,Banks,Bond,1,1,,UBS Group AG,A3,,A-,Ja,,,,,,,A-,Foreign,2022-09-07,5.8590277777777775,105.24902777777778
7.375 ENBW 72 /EE,XS0674277933,111.5,7.375,Energie Baden-Württemberg,EU864,14183401,,,20111028,,02.04.2072,750.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,111.5,20150415.0,,,,,0,0,0.0,0.0,Eurobond EUR,Utilities,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-04-02,1.6184027777777779,113.11840277777777
7.375 IBESM 24 /EP,XS0410370919,99.81,7.375,IBERDROLA FINANZAS SAU,GBP504,4991664,,,20090129,,29.01.2024,500.0,Bonds - Non CHF,GBP,0.0,0.0,0,,,0.0,,99.81,,,,,,0,0,0.0,0.0,Eurobond GBP,Utilities,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-01-29,2.9090277777777778,102.71902777777778
7.50 DT 33      /EE,XS0161488498,173.74,7.5,Deutsche Telekom Intern. Finan,EUR904,1544957,,,20030124,,24.01.2033,500.0,Bonds - Non CHF,EUR,0.0,0.0,0,,,0.0,,173.74,20130903.0,,,,,0,0,0.0,0.0,Eurobond EUR,Misc. services,Bond,0,0,,,,,,,,,,,,,,Foreign,2023-01-24,3.0625,176.8025
7.50 IADB 24 /E2,XS0300626479,114.5,7.5,Inter-American Development Ban,MXN054,3099960,,,20070522,,05.12.2024,6250.0,Bonds - Non CHF,MXN,0.0,0.0,0,,,0.0,,114.5,20160316.0,,,,,0,0,0.0,0.0,Eurobond MXN,Supranational Organisations,Bond,0,0,,,,,,,,,,,,,,Foreign,2022-12-05,4.104166666666667,118.60416666666667
